well id,day,median pixel intensity,mw_area shape,hyst1 area,hyst2 area
88,0,124.0,8280,22,0
89,0,123.0,8463,84,0
90,0,124.0,8649,55,0
91,0,121.0,8372,69,0
92,0,122.0,8648,68,0
93,0,122.0,8372,26,0
94,0,123.0,8372,37,0
95,0,122.0,5840,1560,1495
96,0,122.0,9568,1077,828
97,0,121.0,8277,31,0
98,0,122.0,8550,4,0
99,0,123.0,9167,67,0
100,0,122.0,8372,1710,1663
101,0,122.0,8190,1325,1021
102,0,123.0,8184,928,674
103,0,123.0,8372,517,96
104,0,122.0,4554,2052,2044
105,0,123.0,8722,343,0
106,0,122.0,8463,15,0
107,0,123.0,8550,107,0
108,0,124.0,8736,87,56
109,0,124.0,8366,8,0
110,0,123.0,11110,1640,1203
111,0,121.0,8740,38,0
112,0,122.0,8550,39,0
113,0,123.0,8649,21,0
114,0,122.0,8265,57,0
115,0,123.0,8460,34,0
116,0,123.0,8832,21,0
117,0,122.0,8554,10,0
118,0,123.0,8184,15,0
119,0,123.0,8550,33,0
120,0,120.0,8188,1814,1775
121,0,122.0,8372,1398,1313
122,0,122.0,8460,975,708
123,0,122.0,8360,1422,1314
124,0,123.0,8742,505,49
125,0,123.0,9108,850,529
126,0,122.0,8272,175,0
127,0,123.0,8554,12,0
128,0,124.0,8464,18,0
129,0,124.0,8544,391,268
130,0,123.0,9801,89,0
131,0,121.0,8010,758,664
132,0,122.0,8556,4,0
133,0,123.0,8190,186,0
134,0,122.0,8544,23,0
135,0,122.0,10368,434,222
136,0,122.0,8463,104,0
137,0,122.0,8370,341,327
138,0,123.0,8366,53,0
139,0,122.0,8455,24,0
140,0,120.0,33124,13001,12594
141,0,120.0,9270,715,742
142,0,122.0,9384,844,860
143,0,123.0,8366,908,753
144,0,123.0,8544,870,690
145,0,122.0,8556,975,778
146,0,122.0,8550,492,211
147,0,124.0,8556,216,0
148,0,124.0,8556,23,0
149,0,124.0,8372,80,0
150,0,122.0,9797,219,0
151,0,121.0,8550,15,0
152,0,121.0,8464,245,152
153,0,123.0,8190,99,0
154,0,123.0,8464,69,0
155,0,122.0,9024,54,0
156,0,121.0,8645,90,0
157,0,123.0,8096,16,0
158,0,123.0,8280,23,0
159,0,122.0,8827,16,0
160,0,120.0,8281,82,0
161,0,120.0,8280,33,0
162,0,120.0,8372,747,561
163,0,122.0,8464,122,0
164,0,122.0,8740,142,0
165,0,120.0,9207,479,430
166,0,122.0,9999,418,249
167,0,123.0,33124,13690,13372
168,0,123.0,8463,110,0
169,0,124.0,8352,184,0
170,0,122.0,8648,573,440
171,0,122.0,8463,328,217
172,0,122.0,8463,62,0
173,0,122.0,8550,29,0
174,0,123.0,8556,55,0
175,0,123.0,9021,31,0
176,0,122.0,8372,17,0
177,0,123.0,8370,27,0
178,0,123.0,8370,25,0
179,0,123.0,8372,27,0
180,0,119.0,8099,184,0
181,0,120.0,8100,568,423
182,0,122.0,8190,26,0
183,0,122.0,8372,50,0
184,0,122.0,8835,57,0
185,0,121.0,8280,120,0
186,0,121.0,8554,161,0
187,0,121.0,8463,145,108
188,0,122.0,8554,53,0
189,0,122.0,33124,14880,14420
190,0,120.0,9506,1738,1470
191,0,122.0,9800,261,0
192,0,122.0,8550,270,0
193,0,122.0,8554,166,0
194,0,122.0,8463,41,0
195,0,122.0,8645,615,371
196,0,123.0,8730,432,158
197,0,124.0,8556,181,0
198,0,124.0,8645,81,0
199,0,124.0,8372,18,0
200,0,120.0,8099,689,262
201,0,121.0,8188,113,0
202,0,122.0,8370,31,0
203,0,121.0,8190,36,0
204,0,121.0,8836,801,735
205,0,121.0,8188,12,0
206,0,122.0,8372,17,0
207,0,122.0,8277,63,0
208,0,123.0,8096,55,0
209,0,122.0,9373,2566,2527
210,0,119.0,8372,16,0
211,0,120.0,8460,14,0
212,0,121.0,8556,59,0
213,0,121.0,8648,648,561
214,0,120.0,9191,96,0
215,0,120.0,9603,1081,877
216,0,123.0,14632,3222,2940
217,0,124.0,8277,366,39
218,0,124.0,8648,218,0
219,0,122.0,8464,37,0
220,0,121.0,8372,1068,667
221,0,121.0,8190,534,72
222,0,122.0,8091,597,435
223,0,121.0,8370,64,0
224,0,120.0,8280,198,0
225,0,122.0,8188,154,0
226,0,122.0,8190,25,0
227,0,123.0,8277,352,325
228,0,123.0,8463,7,0
229,0,120.0,9776,49,0
230,0,119.0,8372,25,0
231,0,120.0,8277,26,0
232,0,121.0,8645,45,0
233,0,122.0,8649,82,0
234,0,120.0,9180,11,0
235,0,120.0,8463,30,0
236,0,121.0,8640,26,0
237,0,121.0,8463,12,0
238,0,121.0,33124,13310,12938
239,0,120.0,9207,94,49
240,0,121.0,8277,1439,1371
241,0,122.0,8277,497,83
242,0,121.0,8188,2556,2334
243,0,122.0,8463,415,355
244,0,122.0,8277,559,34
245,0,122.0,8280,462,370
246,0,122.0,8370,18,0
247,0,122.0,8372,755,637
248,0,123.0,8372,531,409
249,0,120.0,8556,53,0
250,0,120.0,8280,1147,1045
251,0,122.0,8281,274,198
252,0,122.0,8730,17,0
253,0,122.0,8460,310,233
254,0,122.0,9400,24,0
255,0,122.0,8554,8,0
256,0,122.0,8190,36,0
257,0,122.0,8372,11,0
258,0,123.0,8556,279,211
259,0,122.0,10670,319,115
260,0,120.0,8188,1311,953
261,0,121.0,8178,1264,1049
262,0,122.0,8556,571,225
263,0,122.0,8820,552,158
264,0,122.0,8463,732,180
265,0,122.0,8556,784,618
266,0,122.0,8372,41,0
267,0,123.0,8370,78,0
268,0,123.0,8372,103,80
269,0,121.0,8464,442,109
270,0,121.0,8460,56,0
271,0,121.0,8190,13,0
272,0,122.0,8280,18,0
273,0,122.0,8464,55,0
274,0,122.0,9025,263,0
275,0,122.0,8281,12,0
276,0,123.0,8280,608,511
277,0,123.0,8360,19,0
278,0,123.0,8370,117,0
279,0,123.0,9870,361,289
280,0,120.0,33124,12778,12319
281,0,119.0,9400,490,199
282,0,122.0,9215,461,110
283,0,120.0,8640,817,278
284,0,118.0,8372,1019,725
285,0,120.0,8463,1058,746
286,0,122.0,8550,488,25
287,0,122.0,8372,1627,1493
288,0,123.0,9682,690,503
289,0,122.0,8556,507,199
290,0,121.0,8370,6,0
291,0,120.0,8277,39,0
292,0,122.0,8190,27,0
293,0,122.0,8281,142,0
294,0,123.0,8648,212,0
295,0,123.0,8556,121,0
296,0,123.0,8190,21,0
297,0,123.0,8280,294,265
298,0,123.0,8649,177,83
299,0,122.0,10920,821,422
300,0,120.0,8100,58,0
301,0,120.0,8280,46,0
302,0,121.0,8554,16,0
303,0,119.0,8736,361,194
304,0,117.0,8370,36,0
305,0,119.0,9114,378,90
306,0,122.0,9700,281,0
307,0,121.0,33124,13154,12653
308,0,121.0,9682,630,380
309,0,121.0,8463,753,541
310,0,120.0,8463,346,0
311,0,120.0,8280,123,0
312,0,122.0,8464,44,0
313,0,123.0,9016,233,0
314,0,123.0,8188,356,25
315,0,123.0,8370,292,0
316,0,123.0,8554,109,0
317,0,123.0,8463,46,0
318,0,123.0,8372,64,0
319,0,122.0,8463,384,0
320,0,121.0,8010,50,0
321,0,121.0,8190,15,0
322,0,121.0,8372,11,0
323,0,120.0,8280,57,0
324,0,119.0,8190,1622,1569
325,0,121.0,8184,74,0
326,0,121.0,8281,79,0
327,0,120.0,8556,599,531
328,0,119.0,33124,12181,11857
329,0,120.0,33124,12085,11544
330,0,119.0,9604,458,193
331,0,122.0,9996,508,77
332,0,122.0,8554,77,0
333,0,122.0,5256,2021,1993
334,0,121.0,8280,529,119
335,0,122.0,8460,380,59
336,0,122.0,8556,190,0
337,0,122.0,8178,62,0
338,0,123.0,8281,15,0
339,0,123.0,8464,593,154
340,0,121.0,8008,24,0
341,0,121.0,8010,55,0
342,0,120.0,4554,1725,1696
343,0,120.0,8280,9,0
344,0,121.0,8281,55,0
345,0,121.0,8100,155,0
346,0,121.0,8464,2223,2005
347,0,120.0,8463,118,0
348,0,119.0,8463,211,165
349,0,120.0,8740,88,0
350,0,120.0,8091,15,0
351,0,121.0,8554,27,0
352,0,121.0,8556,58,0
353,0,121.0,9282,32,0
354,0,120.0,9114,273,0
355,0,121.0,9797,455,289
356,0,122.0,33124,12342,12001
357,0,122.0,8645,213,0
358,0,123.0,9936,903,803
359,0,122.0,8463,1087,944
360,0,121.0,8008,237,118
361,0,121.0,8277,94,0
362,0,121.0,8930,88,0
363,0,121.0,8370,438,390
364,0,121.0,8188,23,0
365,0,120.0,7921,187,139
366,0,122.0,8370,9,0
367,0,121.0,8633,31,0
368,0,119.0,8463,71,0
369,0,121.0,8096,18,0
370,0,121.0,8188,35,0
371,0,121.0,8460,55,0
372,0,121.0,8550,17,0
373,0,122.0,8372,357,273
374,0,121.0,8370,492,410
375,0,121.0,8463,68,0
376,0,121.0,8556,29,0
377,0,122.0,8740,38,0
378,0,121.0,9785,21,0
379,0,120.0,8918,683,663
380,0,121.0,8372,492,211
381,0,121.0,8370,26,0
382,0,121.0,8649,91,0
383,0,121.0,8372,92,0
384,0,120.0,8188,20,0
385,0,120.0,8099,510,420
386,0,122.0,8372,62,0
387,0,121.0,9702,273,0
388,0,120.0,8190,70,0
389,0,121.0,8372,75,0
390,0,121.0,8272,279,231
391,0,121.0,8281,420,371
392,0,122.0,8554,30,0
393,0,122.0,8463,119,0
394,0,122.0,8280,199,163
395,0,122.0,8188,173,129
396,0,122.0,8372,51,0
397,0,123.0,8645,9,0
398,0,121.0,8010,610,547
399,0,120.0,8004,34,0
400,0,120.0,9696,473,342
401,0,121.0,33124,13360,13010
402,0,120.0,8372,1093,783
403,0,121.0,8370,1093,935
404,0,122.0,8649,615,198
405,0,122.0,8277,963,447
406,0,120.0,8464,39,0
407,0,118.0,14490,3359,2849
408,0,121.0,8554,664,259
409,0,121.0,8184,1738,1536
410,0,120.0,8372,45,0
411,0,121.0,8464,95,0
412,0,121.0,9200,473,108
413,0,122.0,8352,415,49
414,0,122.0,8463,159,0
415,0,122.0,8366,40,0
416,0,123.0,8370,73,0
417,0,123.0,33124,12363,12098
418,0,121.0,8281,331,0
419,0,122.0,8190,152,0
420,0,120.0,8281,39,0
421,0,120.0,8736,60,0
422,0,119.0,8281,20,0
423,0,119.0,33124,12939,12450
424,0,120.0,9996,364,165
425,0,121.0,9700,566,83
426,0,119.0,8280,39,0
427,0,118.0,8463,1922,1627
428,0,120.0,8272,572,151
429,0,121.0,8370,409,112
430,0,121.0,8460,66,0
431,0,121.0,8372,598,562
432,0,122.0,9306,481,182
433,0,122.0,8184,661,44
434,0,122.0,8277,581,253
435,0,122.0,8099,214,34
436,0,123.0,8554,14,0
437,0,122.0,9870,686,429
438,0,121.0,8190,762,521
439,0,122.0,8184,516,34
440,0,120.0,8463,335,153
441,0,120.0,8554,66,0
442,0,120.0,7917,13,0
443,0,120.0,8372,163,0
444,0,120.0,8736,566,477
445,0,121.0,8550,433,392
446,0,120.0,33124,12598,12182
447,0,118.0,8370,223,190
448,0,119.0,9306,281,0
449,0,121.0,9999,253,83
450,0,121.0,14742,3371,3101
451,0,121.0,8648,78,0
452,0,121.0,8649,1196,873
453,0,122.0,8554,1115,812
454,0,122.0,8556,768,403
455,0,122.0,8280,1532,1175
456,0,123.0,8550,251,0
457,0,122.0,9630,909,719
458,0,121.0,8281,1182,947
459,0,121.0,8190,925,633
460,0,120.0,8281,108,0
461,0,120.0,8928,92,0
462,0,120.0,7920,149,123
463,0,120.0,8100,72,0
464,0,121.0,8370,112,0
465,0,121.0,8448,51,0
466,0,121.0,9844,218,135
467,0,119.0,8277,38,0
468,0,120.0,8556,617,555
469,0,120.0,8280,21,0
470,0,121.0,8645,24,0
471,0,121.0,8554,104,0
472,0,120.0,33124,12766,12227
473,0,120.0,9393,519,446
474,0,122.0,10094,755,773
475,0,122.0,8640,1127,817
476,0,122.0,8556,1110,649
477,0,121.0,8281,1549,1504
478,0,121.0,8277,1277,1191
479,0,122.0,8464,1084,774
480,0,120.0,8370,103,0
481,0,120.0,8188,130,0
482,0,120.0,7743,41,0
483,0,121.0,7920,17,0
484,0,121.0,8188,48,0
485,0,121.0,8464,124,46
486,0,120.0,10098,99,28
487,0,120.0,8370,76,0
488,0,120.0,8556,44,0
489,0,121.0,8554,37,0
490,0,121.0,8550,22,0
491,0,121.0,9108,53,0
492,0,120.0,8464,957,873
493,0,121.0,8640,59,0
494,0,121.0,8188,17,0
495,0,121.0,4620,1528,1457
496,0,122.0,8370,29,0
497,0,120.0,9360,717,724
498,0,121.0,9270,1008,933
499,0,122.0,33124,13445,12972
500,0,121.0,8280,213,0
501,0,120.0,8550,166,0
502,0,120.0,8455,77,0
503,0,120.0,8099,656,591
504,0,120.0,4290,1543,1517
505,0,121.0,8370,321,277
506,0,120.0,8099,30,0
507,0,121.0,8648,27,0
508,0,121.0,8372,561,522
509,0,121.0,8370,48,0
510,0,121.0,8372,16,0
511,0,122.0,9384,37,0
512,0,121.0,8554,15,0
513,0,121.0,8099,30,0
514,0,122.0,8370,23,0
515,0,122.0,8556,16,0
516,0,121.0,9797,598,475
517,0,120.0,8280,316,260
518,0,121.0,8096,52,0
519,0,120.0,8100,43,0
520,0,121.0,8550,33,0
521,0,120.0,8188,202,67
522,0,120.0,8277,34,0
523,0,121.0,8281,73,0
524,0,121.0,8096,43,0
525,0,121.0,8099,21,0
526,0,120.0,8556,374,215
527,0,120.0,8281,95,0
528,0,121.0,8370,81,0
529,0,121.0,8370,60,0
530,0,121.0,8460,26,0
531,0,122.0,9100,486,293
532,0,122.0,8277,39,0
533,0,121.0,8190,789,756
534,0,122.0,8190,96,0
535,0,122.0,8096,133,63
536,0,122.0,9801,249,76
537,0,121.0,8370,699,647
538,0,121.0,8099,551,422
539,0,121.0,8010,24,0
540,0,120.0,10192,78,0
541,0,120.0,33124,13760,13405
542,0,120.0,8277,124,76
543,0,121.0,8370,103,0
544,0,121.0,8464,93,0
545,0,121.0,33124,21712,21468
546,0,121.0,8556,99,0
547,0,121.0,8742,237,154
548,0,121.0,8464,345,271
549,0,121.0,8280,19,0
550,0,121.0,8464,26,0
551,0,122.0,8366,80,0
552,0,122.0,8832,469,34
553,0,122.0,8277,16,0
554,0,122.0,8372,62,0
555,0,122.0,8281,39,0
556,0,119.0,33124,12329,11794
557,0,121.0,8096,550,34
558,0,122.0,8277,224,0
559,0,122.0,8280,142,0
560,0,118.0,8811,45,0
561,0,119.0,8463,20,0
562,0,119.0,8281,82,0
563,0,119.0,33124,13229,12915
564,0,120.0,9408,47,0
565,0,121.0,10400,49,0
566,0,120.0,8648,232,0
567,0,120.0,8550,245,0
568,0,121.0,8550,573,315
569,0,121.0,8372,589,516
570,0,121.0,9000,259,0
571,0,122.0,8370,1261,783
572,0,122.0,33124,12793,11740
573,0,122.0,8370,422,97
574,0,122.0,8536,199,0
575,0,121.0,8463,46,0
576,0,118.0,8277,1271,1120
577,0,120.0,8188,1167,1095
578,0,121.0,8184,1916,1766
579,0,122.0,8556,687,305
580,0,119.0,8100,56,0
581,0,119.0,8280,36,0
582,0,120.0,7990,487,378
583,0,120.0,8460,578,319
584,0,120.0,8554,88,0
585,0,120.0,9792,89,0
586,0,119.0,8550,60,0
587,0,119.0,8928,61,0
588,0,120.0,9212,75,0
589,0,121.0,9785,60,0
590,0,121.0,33124,12286,11849
591,0,121.0,8463,785,349
592,0,121.0,8366,606,44
593,0,122.0,8554,933,523
594,0,122.0,8455,963,703
595,0,122.0,33124,13125,12776
596,0,120.0,8360,1887,1724
597,0,121.0,8188,1397,1312
598,0,121.0,8372,1161,950
599,0,121.0,8188,820,465
600,0,119.0,8281,57,0
601,0,119.0,8099,12,0
602,0,120.0,7826,480,394
603,0,120.0,8742,120,0
604,0,120.0,8648,236,0
605,0,120.0,8550,58,0
606,0,119.0,8370,302,0
607,0,120.0,8280,65,28
608,0,121.0,8277,271,107
609,0,121.0,8556,818,672
610,0,120.0,9207,75,0
611,0,120.0,8554,396,325
612,0,120.0,33124,14197,13844
613,0,121.0,9588,347,0
614,0,122.0,9800,663,65
615,0,122.0,9523,1102,988
616,0,121.0,8460,1903,1866
617,0,120.0,8463,1767,1708
618,0,121.0,8372,2421,2339
619,0,121.0,8463,1401,1234
620,0,119.0,8010,28,0
621,0,120.0,8096,315,291
622,0,120.0,8190,427,338
623,0,121.0,8464,329,235
624,0,120.0,8277,76,0
625,0,120.0,8554,55,0
626,0,120.0,8463,38,0
627,0,120.0,8280,17,0
628,0,121.0,8372,64,0
629,0,121.0,8648,52,0
630,0,120.0,8280,36,0
631,0,120.0,8281,40,0
632,0,121.0,8645,16,0
633,0,121.0,8280,25,0
634,0,122.0,8460,62,0
635,0,121.0,9800,117,0
636,0,120.0,8463,100,0
637,0,120.0,9450,1522,1413
638,0,121.0,9476,790,825
639,0,122.0,33124,12331,11912
640,0,120.0,8190,32,0
641,0,119.0,8280,143,0
642,0,120.0,8190,70,0
643,0,121.0,8835,62,0
644,0,120.0,9408,188,0
645,0,120.0,7830,84,0
646,0,120.0,8281,34,0
647,0,120.0,8010,178,0
648,0,120.0,8463,22,0
649,0,121.0,8160,123,0
650,0,121.0,8277,38,0
651,0,121.0,8099,43,0
652,0,121.0,8281,34,0
653,0,121.0,8188,6,0
654,0,122.0,8460,704,640
655,0,120.0,8463,602,325
656,0,120.0,8366,1080,943
657,0,121.0,8008,509,442
658,0,121.0,8091,26,0
659,0,122.0,8372,322,299
660,0,119.0,7921,42,0
661,0,119.0,8280,31,0
662,0,120.0,8100,19,0
663,0,121.0,8463,32,0
664,0,120.0,9312,784,459
665,0,120.0,8280,559,479
666,0,120.0,8008,240,134
667,0,120.0,8099,68,0
668,0,120.0,8370,128,0
669,0,120.0,9021,168,56
670,0,121.0,8360,247,129
671,0,121.0,8370,100,0
672,0,122.0,8370,17,0
673,0,122.0,8280,79,0
674,0,122.0,8360,72,0
675,0,120.0,8370,575,312
676,0,120.0,8366,678,437
677,0,121.0,8096,681,626
678,0,121.0,8280,77,0
679,0,122.0,8460,40,0
680,0,119.0,9464,1447,1345
681,0,119.0,8463,74,0
682,0,119.0,8277,30,0
683,0,120.0,8188,13,0
684,0,120.0,33124,13650,13430
685,0,119.0,8184,356,308
686,0,120.0,8190,23,0
687,0,120.0,8100,55,0
688,0,121.0,8464,73,0
689,0,121.0,9405,323,140
690,0,121.0,8372,130,0
691,0,121.0,8184,375,173
692,0,121.0,8550,759,473
693,0,122.0,8280,36,0
694,0,121.0,10088,1821,1655
695,0,120.0,8280,909,284
696,0,121.0,8366,1140,462
697,0,121.0,7917,1042,968
698,0,121.0,8008,742,695
699,0,121.0,8190,18,0
700,0,119.0,8190,77,0
701,0,119.0,8190,166,0
702,0,119.0,8370,47,0
703,0,120.0,33124,13397,13049
704,0,119.0,9996,244,113
705,0,119.0,9200,330,0
706,0,120.0,8372,63,0
707,0,121.0,8280,30,0
708,0,121.0,8366,18,0
709,0,121.0,8820,211,0
710,0,121.0,8372,987,765
711,0,121.0,8281,125,0
712,0,121.0,8370,233,110
713,0,121.0,8463,214,122
714,0,121.0,9660,1077,895
715,0,120.0,8281,901,503
716,0,120.0,8280,849,235
717,0,121.0,8190,840,452
718,0,121.0,8277,133,0
719,0,121.0,8740,825,507
720,0,119.0,8280,49,0
721,0,119.0,8280,78,0
722,0,120.0,8464,63,0
723,0,120.0,8550,109,0
724,0,119.0,8272,39,0
725,0,119.0,6156,3,0
726,0,119.0,8464,73,0
727,0,120.0,8463,308,223
728,0,120.0,9579,1305,1197
729,0,120.0,9900,424,0
730,0,121.0,33124,14019,13745
731,0,121.0,8281,314,0
732,0,121.0,8280,83,0
733,0,120.0,4422,1962,1825
734,0,121.0,9975,813,615
735,0,120.0,8277,1073,569
736,0,121.0,8464,692,131
737,0,121.0,8277,1509,899
738,0,121.0,8280,534,0
739,0,121.0,9312,1265,1019
740,0,119.0,8370,2027,1992
741,0,119.0,8099,1662,1605
742,0,119.0,5180,1558,1474
743,0,120.0,9476,52,0
744,0,119.0,8460,31,0
745,0,120.0,8084,104,0
746,0,120.0,8370,230,169
747,0,121.0,8366,53,0
748,0,120.0,8554,83,0
749,0,120.0,8280,162,0
750,0,120.0,8463,189,83
751,0,120.0,8281,60,0
752,0,121.0,9409,173,0
753,0,122.0,9996,418,291
754,0,120.0,9405,1321,1194
755,0,120.0,8281,723,509
756,0,120.0,8366,1367,908
757,0,121.0,8370,541,61
758,0,121.0,8463,201,0
759,0,120.0,8888,613,426
760,0,120.0,8190,165,0
761,0,119.0,8370,1305,1239
762,0,119.0,8277,52,0
763,0,119.0,9282,527,427
764,0,119.0,8277,435,392
765,0,120.0,8360,57,0
766,0,120.0,8645,766,695
767,0,120.0,8277,71,0
768,0,120.0,6468,197,0
769,0,120.0,8280,558,459
770,0,121.0,8648,68,0
771,0,121.0,8099,27,0
772,0,121.0,8463,44,0
773,0,121.0,8649,96,0
774,0,120.0,8099,48,0
775,0,120.0,8370,382,0
776,0,120.0,8281,29,0
777,0,121.0,9025,191,83
778,0,120.0,9604,176,0
779,0,117.0,7920,1004,697
780,0,119.0,8280,110,0
781,0,119.0,8464,607,545
782,0,119.0,8464,58,0
783,0,119.0,8281,29,0
784,0,119.0,8096,476,430
785,0,120.0,8554,262,30
786,0,120.0,8280,70,0
787,0,120.0,8463,81,0
788,0,121.0,9292,438,281
789,0,120.0,7920,30,0
790,0,120.0,8188,810,766
791,0,121.0,8281,45,0
792,0,121.0,8554,250,193
793,0,121.0,9776,781,611
794,0,121.0,7920,166,119
795,0,121.0,8190,33,0
796,0,121.0,8370,286,113
797,0,121.0,8280,55,0
798,0,121.0,8554,1102,1038
799,0,119.0,8190,23,0
800,0,124.0,8464,765,729
801,0,124.0,33124,12967,12695
802,0,123.0,8722,47,0
803,0,124.0,8099,36,0
804,0,123.0,8008,13,0
805,0,124.0,8370,75,0
806,0,123.0,8463,157,0
807,0,124.0,8464,17,0
808,0,124.0,8463,207,0
809,0,124.0,8740,51,0
810,0,124.0,8272,102,0
811,0,124.0,8463,144,96
812,0,123.0,11433,796,701
813,0,125.0,9579,107,0
814,0,125.0,33124,13716,13544
815,0,126.0,8184,24,0
816,0,126.0,8188,22,0
817,0,126.0,8918,71,0
818,0,126.0,8464,1314,1018
819,0,126.0,8281,51,0
820,0,125.0,8836,367,316
821,0,124.0,9919,52,0
822,0,123.0,8463,40,0
823,0,124.0,8281,22,0
824,0,124.0,8460,19,0
825,0,124.0,8281,40,0
826,0,124.0,9021,34,0
827,0,124.0,8272,318,199
828,0,124.0,8277,102,0
829,0,124.0,8170,9,0
830,0,124.0,8366,22,0
831,0,124.0,8645,189,103
832,0,123.0,8280,655,578
833,0,123.0,8277,23,0
834,0,124.0,8188,11,0
835,0,123.0,8277,12,0
836,0,124.0,33124,13750,13462
837,0,124.0,10395,3509,3397
838,0,126.0,9682,11,0
839,0,126.0,8463,56,0
840,0,125.0,8448,337,257
841,0,124.0,9792,119,0
842,0,123.0,8100,726,684
843,0,124.0,7920,68,0
844,0,125.0,8463,77,0
845,0,124.0,8464,28,0
846,0,124.0,9016,64,0
847,0,124.0,8372,38,0
848,0,124.0,8366,914,912
849,0,125.0,8099,12,0
850,0,124.0,8370,25,0
851,0,125.0,8272,33,0
852,0,124.0,8556,9,0
853,0,124.0,8188,24,0
854,0,124.0,8188,13,0
855,0,124.0,8188,31,0
856,0,124.0,8554,33,0
857,0,125.0,8624,177,0
858,0,124.0,8372,73,0
859,0,124.0,8372,354,318
860,0,125.0,8742,55,0
861,0,124.0,8372,30,0
862,0,124.0,8280,75,0
863,0,124.0,8280,40,0
864,0,124.0,8464,51,0
865,0,124.0,8645,168,0
866,0,124.0,9009,210,180
867,0,124.0,8099,12,0
868,0,124.0,8645,26,0
869,0,125.0,8272,11,0
870,0,124.0,8464,1863,1848
871,0,125.0,9660,48,0
872,0,124.0,8280,1026,991
873,0,124.0,8460,13,0
874,0,124.0,8188,29,0
875,0,124.0,8184,428,382
876,0,124.0,8648,16,0
877,0,125.0,8460,18,0
878,0,124.0,8366,569,515
879,0,125.0,8366,31,0
880,0,124.0,33124,15847,15496
881,0,123.0,8184,64,0
882,0,124.0,8554,255,0
883,0,124.0,8190,25,0
884,0,125.0,8190,9,0
885,0,125.0,8464,70,0
886,0,125.0,8463,30,0
887,0,124.0,8281,82,0
888,0,125.0,8370,41,0
889,0,125.0,8455,128,0
890,0,125.0,8554,522,496
891,0,124.0,9797,576,409
892,0,124.0,8190,215,154
893,0,125.0,8100,50,0
894,0,125.0,8265,15,0
895,0,124.0,4488,1666,1628
896,0,124.0,9100,112,0
897,0,125.0,8370,22,0
898,0,125.0,8464,1002,804
899,0,126.0,8544,61,0
900,0,123.0,9844,141,58
901,0,121.0,8099,28,0
902,0,121.0,33124,13138,12853
903,0,121.0,9282,22,0
904,0,124.0,33124,12064,11743
905,0,125.0,8370,0,0
906,0,124.0,8924,504,25
907,0,125.0,8178,48,0
908,0,125.0,8554,14,0
909,0,125.0,8464,116,0
910,0,125.0,8366,32,0
911,0,124.0,33124,14094,13907
912,0,124.0,8463,36,0
