well id,day,median pixel intensity,mw_area shape,hyst1 area,hyst2 area
337,0,128.0,6762,2436,2425
338,0,128.0,7600,2992,2960
339,0,129.0,33124,3254,3222
340,0,133.0,6723,36,0
341,0,133.0,9464,1058,1008
342,0,134.0,6314,58,0
343,0,133.0,6480,49,0
344,0,134.0,6804,33,0
345,0,133.0,5994,22,0
346,0,132.0,8148,49,0
347,0,130.0,7524,461,408
348,0,131.0,6402,4,0
349,0,131.0,5488,12,0
350,0,131.0,33124,12626,12450
351,0,131.0,33124,13430,13229
352,0,131.0,33124,14347,14070
353,0,131.0,5184,2324,2267
354,0,129.0,7104,3091,3047
355,0,128.0,8030,3051,2946
356,0,129.0,33124,12739,12384
357,0,126.0,8436,3158,3090
358,0,125.0,9632,3679,3560
359,0,127.0,33124,2505,2470
360,0,133.0,6800,30,0
361,0,134.0,7209,17,0
362,0,133.0,8640,117,80
363,0,133.0,6478,361,346
364,0,132.0,9790,835,703
365,0,132.0,8769,22,0
366,0,132.0,5796,94,0
367,0,129.0,7992,17,0
368,0,129.0,7215,13,0
369,0,128.0,5936,189,0
370,0,129.0,33124,13035,12694
371,0,129.0,33124,12467,12279
372,0,130.0,4508,1992,1969
373,0,128.0,33124,13410,13100
374,0,128.0,33124,12714,12482
375,0,128.0,7546,3324,3218
376,0,126.0,7252,4064,3956
377,0,126.0,7938,3732,3628
378,0,125.0,8740,3859,3782
379,0,128.0,33124,1750,1241
380,0,133.0,6715,8,0
381,0,133.0,6794,4,0
382,0,132.0,8633,48,0
383,0,132.0,6320,371,328
384,0,131.0,8439,117,0
385,0,132.0,7469,268,119
386,0,130.0,33124,12752,12399
387,0,128.0,6528,20,0
388,0,128.0,5664,18,0
389,0,128.0,4608,10,0
390,0,129.0,33124,12107,12008
391,0,129.0,33124,12407,12188
392,0,129.0,33124,13361,13028
393,0,129.0,6175,2475,2438
394,0,129.0,7104,3201,3136
395,0,128.0,8051,3697,3598
396,0,127.0,33124,12479,11875
397,0,126.0,8460,4137,4120
398,0,127.0,33124,11519,11013
399,0,128.0,33124,1870,1646
400,0,133.0,6636,73,33
401,0,133.0,6396,447,367
402,0,132.0,8455,433,394
403,0,132.0,8645,62,0
404,0,132.0,6560,16,0
405,0,131.0,7275,71,0
406,0,131.0,6208,20,0
407,0,129.0,6365,6,0
408,0,129.0,5088,4,0
409,0,129.0,33124,12579,12529
410,0,129.0,33124,12184,12086
411,0,128.0,33124,12918,12843
412,0,130.0,5856,2208,2197
413,0,129.0,7104,2716,2674
414,0,129.0,8245,3334,3315
415,0,129.0,8640,3948,3883
416,0,127.0,10058,4373,4391
417,0,126.0,8648,3926,3871
418,0,126.0,8360,2578,2558
419,0,128.0,33124,3918,3718
420,0,134.0,6557,20,0
421,0,133.0,6560,48,0
422,0,132.0,6160,23,0
423,0,132.0,8277,36,0
424,0,132.0,8036,86,0
425,0,131.0,7252,6,0
426,0,130.0,6014,14,0
427,0,129.0,6272,44,0
428,0,129.0,4896,0,0
429,0,129.0,33124,12628,12484
430,0,129.0,33124,12456,12385
431,0,129.0,5664,1866,1860
432,0,130.0,6240,2287,2279
433,0,129.0,7584,2844,2822
434,0,129.0,8640,4164,4133
435,0,128.0,8544,4267,4196
436,0,128.0,33124,11731,11135
437,0,125.0,8280,2862,2820
438,0,127.0,8455,1270,1242
439,0,128.0,33124,4029,3844
440,0,134.0,6478,459,393
441,0,132.0,6636,9,0
442,0,132.0,33124,11667,11297
443,0,131.0,8460,39,0
444,0,131.0,8316,1440,1316
